month,avg_usdtry,avg_log_return,avg_vol_5d,max_vol_5d,tweet_count
2023-04,19.330582237243654,0.0006595071151698719,0.0006173889736758866,0.000900992060698,14334948
2023-05,19.726417458575703,0.0025544703241388703,0.0011111549358755305,0.0094436140582856,21846847
